H2,O2,O,OH,H2O,H,HO2,CO,CO2,HCO,Temperature
1.35676e-47,2.73701,8.3075e-43,5.80752e-71,1.39651e-82,1.01287e-68,5.63193e-66,5.84939e-89,3.86073e-95,2.77021e-157,502.698
1.67063e-51,2.73701,1.3436e-42,1.57918e-75,8.50698e-96,7.49019e-73,7.85291e-70,5.19369e-104,1.965e-112,1.72743e-176,502.648
1.91362,0.597964,0.48846,0.477877,2.05204,0.881394,1.247,2.32978,1.34139,1.36583,1092.54
6.24279e-46,2.73701,9.3974e-43,4.40677e-70,1.41348e-82,3.45229e-67,2.37394e-64,2.05093e-89,3.35159e-96,2.90336e-156,502.759
1.28287,1.09906,0.295378,0.330841,1.72589,0.267039,2.12097,1.69453,1.134,0.301793,1031.46
1.0765e-32,2.73701,1.99016e-42,1.64155e-56,1.2059e-64,3.7601e-54,9.20848e-51,2.79218e-71,5.45106e-78,4.17078e-125,502.299
0,2.73701,8.91267e-44,2.34636e-313,0,6.77683e-309,8.18998e-308,0,0,0,502.88
0.657614,1.85793,0.0549033,0.13283,1.01828,0.0351184,3.96212,0.872306,0.645926,0.0149664,837.645
2.96682e-134,2.73701,3.50974e-43,9.01359e-129,5.69548e-203,2.21498e-125,2.97878e-123,1.59678e-213,3.0874e-224,0,503.294
1.06109,0.276836,1.39119,1.19874,2.93593,2.7454,0.439402,2.29224,1.98123,2.1017,1261.85
1.00251,1.41403,0.333082,0.579219,1.40767,0.368976,2.93423,1.30181,1.00309,0.247332,967.578
1.95045,0.55445,0.508241,0.500626,1.80991,1.06669,1.22375,2.41539,1.37047,1.63417,1070.27
0.0896446,2.6582,0.00136057,0.00218217,0.104386,1.28282e-05,0.700299,0.0787861,0.0549169,4.01179e-07,538.294
1.2519,0.0102479,0.280244,0.722848,2.71895,3.62061,0.0132659,2.4531,2.48163,2.36506,1426.05
4.26475e-27,2.73701,1.93859e-42,2.07288e-47,7.05562e-53,1.51715e-48,4.78069e-45,2.07639e-58,8.65403e-64,1.26462e-106,503.439
2.09993,0.254307,0.458431,0.418692,2.30608,1.74651,0.561276,2.814,1.41096,2.71871,1122.07
5.7882e-164,2.73701,2.76164e-43,3.98125e-151,6.34458e-232,1.75703e-147,1.49885e-145,1.18972e-241,3.93353e-251,0,498.032
5.92642e-79,2.73701,8.99589e-43,4.74777e-103,5.60939e-138,5.51069e-100,2.05212e-97,4.49472e-148,1.36712e-158,1.13808e-247,504.627
3.30817e-28,2.73701,1.4406e-42,4.52422e-48,3.10715e-53,1.06491e-49,2.29206e-46,1.73044e-58,1.69964e-63,7.50162e-108,501.785
5.11686,0.0550296,0.0240207,0.0298974,0.576903,0.374987,0.39858,3.97456,0.527041,5.17917,716.822
3.06175,0.38589,0.237158,0.239694,1.73869,0.842307,1.04038,2.77235,1.27744,2.1065,1022.18
8.84172e-19,2.73701,1.00353e-32,6.25918e-33,1.10521e-36,2.85027e-40,1.31865e-36,6.23839e-41,7.82696e-45,7.0785e-81,501.842
1.42296,0.00500998,0.203467,0.796607,2.54584,3.33702,0.0057142,2.31118,2.75216,2.01059,1494.1
0.148799,1.0963,2.77496,1.86445,2.18803,0.866699,0.870848,0.94927,2.07131,0.277125,1307.65
1.88391e-63,2.73701,1.21398e-42,1.39494e-87,6.79096e-119,1.11066e-84,6.9505e-82,3.78775e-129,4.32741e-140,1.78011e-213,503.247
0.0657714,2.38498,0.0077566,0.010831,0.508677,0.000425144,1.6795,0.247341,0.397266,4.1102e-05,697.648
5.60447e-140,2.73701,5.87737e-43,1.13839e-143,1.0849e-227,1.16472e-140,3.33248e-138,8.85405e-242,7.16866e-257,0,504.001
2.48792e-16,2.73701,4.68195e-25,4.12329e-25,6.10539e-27,5.41695e-34,3.60571e-27,1.3204e-29,1.61029e-31,2.92816e-63,507.197
1.1647e-45,2.73701,1.31178e-42,1.18554e-69,1.60235e-85,4.92341e-67,6.02563e-64,4.23086e-93,8.27953e-101,9.19168e-160,503.052
6.89199e-73,2.73701,2.57724e-43,5.20978e-73,1.82196e-105,1.34075e-69,1.5512e-67,7.18103e-111,9.49838e-116,1.28098e-179,504.481
2.46763e-11,2.73701,8.52106e-20,7.77481e-20,9.49636e-22,6.48319e-32,2.23447e-23,1.49703e-24,1.02097e-26,3.87117e-56,501.495
0.257674,1.41407,1.22505,1.12315,1.74976,0.614522,2.14453,1.02221,1.32621,0.262036,1071.32
6.56577e-06,2.73701,3.78164e-11,8.50497e-11,1.45117e-11,1.27956e-17,3.42701e-11,4.03309e-13,1.13718e-14,2.10527e-30,501.64
1.76313,0.735849,1.33216,1.20007,1.92465,1.67788,1.20188,1.72269,1.92636,1.13721,1159.87
3.57066e-257,2.73701,1.74137e-43,4.09246e-227,0,4.80877e-223,1.4009e-221,0,0,0,503.093
1.30528e-31,2.73701,2.10251e-42,3.35386e-55,3.665e-62,4.5598e-53,1.26363e-49,1.72111e-68,8.42668e-75,3.10351e-121,502.687
4.31052e-30,2.73701,1.01885e-42,2.82494e-50,1.93887e-55,1.60085e-51,2.14766e-48,1.1188e-60,1.1527e-65,7.17478e-112,501.992
0.0323157,2.73298,0.000822635,0.0026477,0.0091778,3.82971e-06,0.181737,0.00408148,0.00213283,6.32867e-09,506.15
2.46498,0.626607,0.34279,0.37499,1.74003,0.734621,1.5079,2.40157,1.23196,1.35957,1024.83
1.44742e-71,2.73701,8.37869e-43,8.91582e-96,2.88814e-123,9.7465e-93,3.96039e-90,4.2396e-132,4.23617e-141,1.80834e-224,499.746
0.144616,2.58167,0.0113012,0.0516409,0.212775,0.00269756,3.27475,0.13723,0.129795,0.000148009,574.441
1.29552e-05,2.73701,4.91594e-07,6.56354e-07,1.59703e-06,5.87584e-13,2.17164e-06,1.85885e-07,2.79836e-07,4.38305e-20,505.385
2.11489e-95,2.73701,4.43522e-43,3.79714e-101,1.37545e-154,3.05546e-98,1.12077e-95,1.74667e-164,9.2727e-175,2.03807e-262,501.595
0.854851,1.07123,0.918418,0.934452,2.04175,0.786145,1.71052,1.52602,1.35856,0.564569,1110.68
1.93085e-14,2.73701,1.02915e-23,8.56945e-24,5.87226e-26,6.63563e-36,8.49003e-28,6.3898e-29,3.17352e-31,1.70447e-64,500.957
0.427358,0.297359,3.5901,3.51486,2.77597,3.38874,0.247431,1.52001,3.01601,1.03769,1536.8
0.492661,0.168817,3.03844,4.8359,2.44539,3.15692,0.100901,1.20977,3.90706,0.652709,1739.44
2.09544,0.699678,0.394311,0.444226,1.67692,0.806334,1.69494,2.30373,1.20991,1.27662,1015.77
0.487298,1.47432,0.684651,0.897314,1.76084,0.515435,2.42717,1.10845,1.05359,0.246903,1037.08
7.23088e-66,2.73701,9.66979e-43,4.35332e-90,1.55202e-118,3.81525e-87,2.16356e-84,6.65768e-128,1.17629e-137,1.00764e-214,500.227
2.50444e-16,2.73701,1.4933e-27,1.09733e-27,1.53523e-30,6.82281e-38,6.56446e-33,4.57975e-34,4.48184e-37,1.24782e-71,500.021
4.47092e-10,2.73701,2.19765e-13,2.65904e-13,2.05593e-13,2.30867e-20,1.32338e-13,1.02325e-14,5.83838e-15,9.76695e-35,500.818
1.32787,0.00726659,0.286636,1.09115,2.54125,3.27939,0.00744872,2.1202,3.04598,1.69723,1551.67
1.01834e-47,2.73701,1.53311e-42,9.35022e-72,2.4006e-90,4.61444e-69,5.29365e-66,2.27339e-98,1.39721e-106,4.11765e-167,502.814
1.79272e-11,2.73701,5.32617e-19,4.85516e-19,8.99337e-21,4.84437e-31,2.41405e-22,1.90881e-23,1.83943e-25,3.74618e-54,502.548
2.76428,0.416874,0.258735,0.291476,1.57471,0.979964,1.13113,2.7923,1.20148,2.18626,1008.7
1.41329e-82,2.73701,3.24987e-43,2.97352e-84,1.05908e-122,4.6301e-81,1.03116e-78,4.05506e-129,3.97519e-135,1.10268e-209,499.528
6.68874e-136,2.73701,4.25596e-43,3.30772e-133,4.81076e-212,5.89778e-130,1.06197e-127,5.35318e-224,1.88695e-236,0,502.163
5.48089e-22,2.73701,5.19477e-35,3.58798e-35,2.67461e-38,8.50715e-43,1.4944e-36,5.54245e-42,3.99832e-45,1.96384e-84,503.494
4.37908e-16,2.73701,2.51302e-27,1.83412e-27,2.29226e-30,2.11158e-37,8.90118e-33,6.0212e-34,4.83936e-37,5.00735e-71,507.152
3.75683e-22,2.73701,6.76954e-38,3.85241e-38,2.3502e-42,1.59929e-43,3.57714e-40,6.24606e-47,3.41254e-51,3.94237e-90,503.681
1.86833e-08,2.73701,1.31325e-14,1.4254e-14,1.05024e-15,4.29615e-24,9.50917e-17,6.82464e-18,2.58112e-19,1.17528e-41,501.973
1.53492e-65,2.73701,2.64848e-43,4.64151e-67,6.58044e-95,9.97857e-64,1.393e-61,7.48395e-100,3.35912e-104,9.52422e-163,505.666
3.5373e-24,2.73701,1.04436e-41,4.35621e-42,7.24418e-47,1.016e-45,4.06313e-42,7.12705e-52,1.22589e-56,2.93563e-97,499.732
1.96855e-21,2.73701,9.65237e-35,6.55353e-35,4.01679e-38,7.60443e-43,6.43401e-39,7.5354e-42,5.11116e-45,2.29279e-84,499.822
8.22363e-29,2.73701,1.5378e-42,1.5243e-49,4.66934e-55,2.08861e-50,4.76201e-47,1.28801e-60,4.95492e-66,1.09041e-110,499.448
6.33983e-69,2.73701,7.88931e-43,1.47814e-91,6.73996e-118,8.97968e-90,6.71442e-87,2.52701e-126,7.39933e-135,1.8632e-215,509.972
8.70994e-69,2.73701,9.45781e-43,4.99632e-93,1.19573e-123,4.65909e-90,2.47721e-87,2.30715e-133,1.57997e-143,4.36203e-223,503.4
1.00091,1.31208,0.312756,0.436913,1.44066,0.291292,2.62611,1.42037,1.07734,0.236129,981.144
0.706152,1.10924,0.956653,0.912959,2.03994,0.686264,1.67128,1.45931,1.36579,0.475625,1115.37
0.0317627,2.71272,0.00922186,0.0263374,0.0536932,0.000487461,1.72235,0.019861,0.0178558,3.89193e-06,520.667
7.11523e-81,2.73701,9.48122e-43,4.53741e-105,1.29867e-145,4.75463e-102,2.07866e-99,5.2744e-157,3.42546e-169,9.89805e-259,501.544
1.06664e-60,2.73701,9.20835e-43,7.63173e-85,4.52248e-108,7.16205e-82,3.68199e-79,1.59023e-116,3.51033e-125,4.92556e-198,502.517
2.57659e-50,2.73701,7.31721e-43,1.90658e-71,3.76554e-87,2.1873e-71,1.72061e-67,6.55778e-94,1.36716e-100,6.31672e-165,501.954
5.71298e-87,2.73701,7.68044e-43,7.29303e-107,3.41421e-144,2.09657e-105,7.47267e-102,1.64558e-153,6.03273e-163,1.91642e-258,504.792
1.31284,0.00872274,0.292671,0.933136,2.62666,3.49643,0.00993034,2.25197,2.82076,1.985,1495.01
4.30297e-97,2.73701,4.36148e-43,1.41354e-102,2.39641e-156,1.19577e-99,4.1773e-97,3.80185e-166,2.91812e-176,1.63108e-265,500.157
1.85529e-37,2.73701,1.43066e-42,1.71502e-61,1.03024e-70,7.48963e-59,9.95252e-56,2.87556e-77,8.76235e-84,8.81811e-136,500.965
0.967553,0.105266,1.07402,1.10251,3.20158,3.40587,0.153846,2.41094,2.18086,2.36837,1342.14
0.0982267,1.35472,1.5721,1.02054,1.96939,0.388452,1.10101,0.861832,1.65941,0.1338,1212.85
0.107633,2.62751,0.00284827,0.00644867,0.142033,6.57543e-05,1.27005,0.105598,0.0813217,2.74102e-06,556.594
1.98826e-39,2.73701,1.09151e-42,2.1954e-42,1.9227e-57,5.59242e-39,6.47698e-37,2.21449e-61,6.33753e-65,1.66798e-99,503.737
2.59714e-16,2.73701,5.58164e-27,4.23796e-27,8.75278e-30,1.87833e-37,6.97688e-32,3.41507e-33,4.33881e-36,2.58066e-70,504.541
0.829085,0.661542,1.68449,1.43884,2.66717,1.80099,0.998814,1.88143,1.67867,1.2599,1210.07
2.36603e-13,2.73701,1.30911e-20,1.24111e-20,4.44764e-22,4.01631e-30,2.70826e-23,1.8545e-24,4.89275e-26,3.03693e-54,500.031
0.111411,2.63297,0.0154042,0.12081,0.176069,0.00349662,3.58437,0.0773002,0.0985323,0.00010564,569.533
3.55365e-166,2.73701,4.19942e-43,9.02485e-157,3.56341e-258,2.30542e-153,2.9484e-151,1.97715e-272,2.10747e-287,0,501.653
4.94532e-198,2.73701,1.21036e-43,7.11359e-178,7.8184e-259,2.19961e-173,2.28747e-172,1.39516e-267,4.72127e-276,0,505.391
8.07027e-07,2.73701,1.15464e-08,1.50629e-08,2.8826e-08,1.83241e-15,3.28436e-08,2.84568e-09,3.6002e-09,2.08451e-24,502.795
0.394165,2.2394,0.00430881,0.00813036,0.54181,0.000637479,3.5138,0.500706,0.363229,0.000138757,689.217
0.707403,1.06305,0.925095,0.960483,1.97376,0.77871,1.68797,1.49895,1.43893,0.553349,1113.97
0.971561,1.31368,0.434315,0.590526,1.633,0.427441,2.48142,1.38559,1.07691,0.305418,1018.12
0.634698,1.35837,0.733919,0.928685,1.68662,0.580173,2.31354,1.18877,1.23866,0.315911,1039.63
1.05987,0.0372443,0.646618,0.992985,2.93302,3.76295,0.0498098,2.34071,2.54823,2.30505,1402.58
0.00159765,2.7335,0.000692492,0.00128666,0.00645948,5.10342e-07,0.0301823,0.0014342,0.00485489,2.93339e-10,502.192
2.39845e-141,2.73701,3.51686e-43,2.24888e-134,1.70792e-213,6.0643e-131,7.26903e-129,1.46656e-224,7.22927e-236,0,502.456
2.97095e-34,2.73701,2.1364e-42,4.71646e-58,1.15779e-68,1.20072e-55,2.76288e-52,7.7311e-76,3.08549e-83,3.72761e-131,501.864
0.203399,2.2869,0.0282106,0.0924503,0.585838,0.00771891,3.66727,0.377613,0.420727,0.00120009,711.328
1.50067,1.10231,0.584186,0.806601,1.59971,0.921741,2.26573,1.65516,1.18805,0.718733,1031.29
0.00692666,2.71265,0.00248722,0.00910903,0.040837,0.000183422,0.463694,0.00958036,0.0359925,7.00076e-07,515.418
0.197238,0.747592,4.18174,3.20961,2.2043,1.94457,0.568463,0.928664,2.91047,0.447785,1437.14
7.94615e-43,2.73701,9.92721e-43,5.18613e-67,2.27294e-78,3.33861e-64,2.92091e-61,3.76846e-85,6.58764e-92,4.92283e-149,502.153
0.298529,0.361353,3.86739,3.49818,2.60578,2.65049,0.272051,1.34417,3.16831,0.784866,1545.31
0.117539,2.09474,0.0820751,0.113027,1.00133,0.016403,2.56516,0.463249,0.680313,0.00311583,858.01
1.79163e-136,2.73701,4.29044e-43,1.34045e-133,3.23477e-213,2.44559e-130,4.26215e-128,2.8175e-225,7.31902e-238,0,504.435
4.25573e-57,2.73701,7.08205e-43,7.94918e-78,1.98526e-99,9.13668e-78,1.73726e-73,3.7969e-107,5.29907e-115,1.70274e-184,503.868
2.64155e-82,2.73701,8.03584e-43,3.90762e-106,7.77781e-140,2.11438e-103,8.33772e-101,2.05708e-149,3.14212e-159,1.96864e-252,499.828
1.28554e-18,2.73701,2.36313e-28,1.98302e-28,1.65285e-30,6.65879e-36,5.60924e-29,2.35489e-33,1.76175e-35,6.55167e-69,504.442
1.35339,0.00727078,0.281437,1.0386,2.56015,3.37608,0.00767269,2.17107,2.96069,1.79378,1536.02
3.62329e-31,2.73701,2.05285e-42,1.07822e-54,1.39546e-61,1.55156e-52,3.31974e-49,5.55172e-68,1.99938e-74,3.4926e-120,503.98
0.102695,2.14021,0.14193,0.193841,0.836137,0.0181319,2.30661,0.412669,0.679318,0.00302599,837.641
0.971452,1.16155,0.485776,0.542344,1.82126,0.425255,2.09388,1.5492,1.16779,0.370626,1047.11
4.0504e-34,2.73701,7.51975e-43,5.40863e-54,2.49002e-59,2.1651e-55,3.68109e-51,2.61947e-64,6.48006e-69,2.38388e-119,501.779
3.17536e-71,2.73701,2.57668e-43,1.15983e-71,4.30471e-103,2.87769e-68,3.45963e-66,2.13176e-108,3.66115e-113,8.48383e-176,504.982
4.16423e-23,2.73701,1.65387e-31,1.80627e-31,6.25958e-33,2.19061e-30,6.67389e-27,3.81144e-35,2.03022e-36,3.5652e-65,501.208
0.276774,1.41057,0.967615,0.963264,1.91681,0.487078,1.80451,1.03722,1.28295,0.213304,1111.49
5.81417e-11,2.73701,2.89142e-15,3.29568e-15,1.20346e-15,2.40486e-23,4.53879e-16,3.30949e-17,9.05472e-18,3.22466e-40,502.723
1.31152,0.303537,1.38772,1.08103,2.14094,2.4419,0.48177,2.2138,2.18156,1.96688,1229.92
3.19469,0.374167,0.108495,0.139906,1.52065,0.533846,1.14418,2.94576,1.09607,1.91859,981.1
0.970265,1.27692,0.446039,0.65578,1.59213,0.482444,2.53145,1.41938,1.12737,0.357468,1004.93
3.42823,0.367748,0.207129,0.213169,1.32907,0.830362,1.19205,2.98238,1.09732,2.44146,937.441
2.38771e-74,2.73701,6.87421e-43,1.1447e-92,1.30259e-125,4.32505e-91,1.27738e-87,2.15944e-134,2.33229e-143,5.26939e-225,504.311
3.74014e-57,2.73701,3.23739e-43,1.02274e-63,2.82374e-87,6.26156e-61,3.07948e-58,1.72541e-92,3.2209e-97,5.22514e-153,499.59
7.54635e-54,2.73701,1.3687e-42,5.76236e-78,3.13852e-99,3.31503e-75,3.17304e-72,1.86613e-107,8.022e-116,2.55092e-182,502.325
0.466184,0.220171,3.35061,3.65928,2.73608,3.6075,0.175969,1.51182,3.24835,1.04408,1578.3
1.59292,0.207801,1.07574,0.905974,2.22253,2.65131,0.341249,2.27869,2.35627,2.19371,1242.91
0.94381,0.0301956,0.911703,2.44817,2.5477,3.46447,0.0242782,1.71523,3.58342,1.17568,1665.59
0.526096,1.74677,0.185906,0.405139,1.16718,0.134855,3.31321,0.868283,0.896783,0.0555223,910.578
0.693017,1.97064,0.0145439,0.0461854,0.707193,0.00947221,4.48658,0.808336,0.530824,0.00368646,769.265
2.95168,0.407792,0.343368,0.321715,1.53215,1.11386,1.14227,2.80402,1.21185,2.34778,993.418
4.03213e-91,2.73701,4.35894e-43,7.50975e-98,6.87851e-148,5.11806e-95,2.19678e-92,2.06848e-157,3.04146e-167,4.2779e-252,501.014
0.0599686,2.67416,0.00133411,0.00215933,0.104984,8.32141e-06,0.528279,0.0570855,0.0481368,1.87923e-07,533.455
2.00694e-127,2.73701,6.06368e-43,8.89874e-134,5.77811e-210,7.07428e-131,2.5495e-128,1.88896e-223,6.72047e-238,0,500.831
1.20859,0.0119499,0.417797,1.23414,2.61681,3.68413,0.0125486,2.14215,2.97396,1.81786,1535.54
1.17018e-05,2.73701,1.69808e-08,2.27648e-08,2.16818e-08,4.9368e-15,1.57114e-08,1.16642e-09,6.45841e-10,2.27818e-24,507.034
1.55408e-21,2.73701,1.94115e-36,1.16634e-36,1.41906e-40,5.08707e-43,1.39331e-39,6.58497e-45,7.19305e-49,1.32991e-87,503.22
1.48337,0.427738,1.16047,0.971747,2.12491,2.10653,0.763159,2.20513,1.90947,1.87379,1170.43
0.0178971,2.5011,0.0373953,0.154246,0.327293,0.0148691,3.92343,0.0886975,0.379462,0.000490841,665.4
5.50747e-189,2.73701,1.2526e-43,1.98708e-167,1.29687e-260,2.80543e-163,7.45212e-162,5.33117e-272,6.09874e-284,0,500.357
0.375038,2.05013,0.0519076,0.120723,0.739643,0.0149846,3.60543,0.659186,0.551513,0.00451441,764.472
1.42633,0.0868764,0.574183,0.566318,2.82195,3.0823,0.152934,2.7358,1.83588,2.91364,1255.87
0.096288,1.80617,0.349255,0.367075,1.39254,0.094008,1.90977,0.598769,1.1053,0.0236697,1023.84
1.54656e-25,2.73701,1.6376e-42,8.68872e-44,1.32941e-48,4.82526e-47,1.13675e-43,1.24881e-53,2.04217e-58,2.42026e-100,502.226
0.767762,1.70829,0.126286,0.318051,1.08968,0.119446,3.68387,0.994926,0.813825,0.059698,882.638
0.0728906,2.23662,0.126145,0.203702,0.692626,0.0141901,2.47528,0.345295,0.573417,0.00197037,767.106
3.93204e-38,2.73701,1.55805e-42,4.19625e-62,2.64114e-72,1.81019e-59,2.4741e-56,5.55132e-79,1.27283e-85,3.96393e-138,505.731
1.62799,0.365355,0.772167,0.68246,2.422,1.72567,0.70766,2.51155,1.55315,2.1446,1157.79
0.307043,0.610578,3.08726,2.18911,2.85365,2.106,0.665489,1.59137,2.14773,0.980988,1334.69
1.11976,0.491969,1.25048,1.07735,2.68845,1.82057,0.829013,2.1702,1.6804,1.6572,1194.83
5.75229,0.00811739,0.0112894,0.0067614,0.189091,0.272837,0.103378,4.34687,0.152847,7.13493,570.537
6.05531e-77,2.73701,1.05819e-42,5.36e-101,1.47124e-139,5.19387e-98,2.35094e-95,1.3435e-150,1.21657e-161,3.22099e-248,503.926
3.9768,0.186718,0.0634266,0.0986033,1.11884,0.670871,0.802815,3.43709,0.900421,3.51621,865.902
0.25468,2.14311,0.124408,0.335184,0.843879,0.0735475,4.60566,0.50921,0.51296,0.0152377,789.835
1.33845e-17,2.73701,9.89539e-28,8.03746e-28,4.45062e-30,6.83587e-38,4.21814e-31,4.50922e-33,2.2889e-35,1.3206e-70,504.481
8.37983e-112,2.73701,6.31452e-43,1.05212e-121,4.71392e-186,5.28415e-119,2.78625e-116,2.34423e-198,1.88615e-211,1.06821e-315,502.652
1.39985e-139,2.73701,2.87382e-43,6.28944e-131,8.89269e-200,2.24955e-127,2.44315e-125,1.22803e-208,2.84008e-217,0,498.868
4.78587e-05,2.73699,9.03013e-06,1.2548e-05,5.2136e-05,1.15542e-10,0.000108648,9.362e-06,2.43872e-05,4.36505e-16,500.936
3.07976e-76,2.73701,3.19038e-43,3.25529e-79,1.99387e-113,4.30062e-76,1.08582e-73,1.89509e-119,5.03036e-125,4.2021e-195,499.488
1.02265,0.527655,1.44,1.22847,2.70101,1.94872,0.862728,2.11043,1.6702,1.59847,1201.74
3.57226,0.236011,0.113271,0.132772,1.33251,0.805727,0.804529,3.2116,1.07111,3.03084,943.968
7.19956e-98,2.73701,8.63969e-43,7.22605e-122,6.68383e-167,8.61973e-119,2.66546e-116,3.10623e-178,4.4027e-190,1.03462e-296,503.492
0.152536,2.33146,0.0263343,0.0421791,0.494458,0.00162266,2.46908,0.343702,0.383761,0.000228947,685.496
3.27105,0.247627,0.105183,0.124165,1.61568,0.719504,0.758352,3.10193,1.15707,2.66197,993.616
0.00347558,2.73699,1.01845e-05,2.68651e-05,8.68379e-05,9.63477e-10,0.000589199,1.7562e-05,4.62987e-06,6.76023e-15,501.493
3.92762,0.191793,0.0564277,0.0937141,1.16936,0.642121,0.799136,3.40018,0.93408,3.38242,879.227
1.19423,1.0614,0.579034,0.723377,1.81049,0.760702,2.10059,1.66968,1.23017,0.654797,1048.28
5.78221e-138,2.73701,5.21032e-43,8.21406e-138,4.62455e-224,1.18003e-134,2.43355e-132,5.03465e-238,6.94081e-253,0,505.228
2.02896e-62,2.73701,1.0188e-42,1.16772e-86,6.23551e-115,9.58669e-84,5.81129e-81,1.36214e-124,8.05649e-135,5.04894e-208,502.263
7.64745e-36,2.73701,1.73759e-42,1.11478e-59,8.53569e-71,3.75242e-57,6.24308e-54,5.3843e-78,2.05449e-85,8.13484e-135,505.517
1.08199e-06,2.73701,9.50721e-09,1.2205e-08,1.87893e-08,1.18523e-15,1.77228e-08,1.52738e-09,1.48329e-09,7.26922e-25,505.896
8.69349e-18,2.73701,3.8873e-25,3.82591e-25,2.48882e-26,9.49847e-30,2.81942e-24,1.92955e-28,1.26823e-29,7.71366e-58,499.489
2.11514e-46,2.73701,1.60163e-42,2.2849e-70,1.36503e-88,8.97508e-68,1.25126e-64,1.30868e-96,7.77993e-105,4.81295e-164,501.363
1.58426e-06,2.73701,5.89301e-08,7.87954e-08,2.05366e-07,4.68438e-14,2.96557e-07,2.58741e-08,4.42315e-08,4.9191e-22,500.022
1.7625e-36,2.73701,3.34143e-43,8.01593e-47,3.08968e-56,4.71261e-45,1.39772e-41,5.21417e-60,4.13804e-63,1.09791e-104,499.471
8.61037e-100,2.73701,3.65883e-43,2.16343e-101,2.24372e-153,3.24979e-98,6.46085e-96,6.2369e-162,1.78771e-170,9.81468e-260,503.363
3.99684e-26,2.73701,1.63979e-42,3.26733e-45,2.62126e-50,1.81763e-47,3.51518e-44,1.47804e-55,1.298e-60,1.07799e-102,503.929
0.211526,0.807801,2.68245,1.73339,2.5818,1.30684,0.840285,1.41072,2.01099,0.647381,1289.27
3.48138e-06,2.73701,1.21866e-08,1.56296e-08,1.79509e-08,3.6566e-14,1.4096e-08,1.13355e-09,7.9255e-10,1.69284e-23,499.704
8.68251e-100,2.73701,5.63149e-43,3.61348e-108,2.61012e-167,2.43272e-105,9.10884e-103,7.31844e-179,3.4203e-191,2.01296e-283,510.99
1.55706e-14,2.73701,8.63141e-25,6.76143e-25,1.99593e-27,5.17505e-36,1.40365e-29,1.05456e-30,2.04113e-33,2.18805e-66,500.906
0.00230005,2.73698,2.41343e-05,6.75093e-05,0.000136614,2.00782e-09,0.00116912,2.21159e-05,8.41556e-06,1.77446e-14,502.594
6.32288e-178,2.73701,3.59064e-43,1.58819e-166,1.47958e-272,4.53227e-163,5.33765e-161,5.93886e-287,5.01564e-302,0,503.41
0.211149,0.572458,4.67,3.70024,2.46729,2.21966,0.386684,1.09692,3.0097,0.537491,1526.57
0.64024,0.130347,1.81274,1.71205,3.15244,3.7574,0.162376,2.18617,2.43576,2.00213,1402.49
3.04031e-19,2.73701,5.16425e-34,3.03435e-34,2.40531e-38,1.02182e-40,5.00704e-37,6.70062e-43,3.26484e-47,2.72681e-83,502.3
0.586606,0.858423,1.68484,1.44173,2.47072,1.35796,1.20483,1.61049,1.64281,0.84866,1196.23
7.13096e-20,2.73701,2.70682e-30,2.19759e-30,1.24464e-32,1.91159e-37,1.6598e-30,1.3463e-35,7.4549e-38,1.09504e-72,504.947
0.962388,0.133351,1.22984,1.1318,3.06647,3.26434,0.196457,2.42312,2.10769,2.34547,1323.89
3.3305e-15,2.73701,1.1328e-24,9.30332e-25,5.27061e-27,7.27855e-35,7.88813e-29,4.81951e-30,1.83097e-32,1.38186e-64,504.828
1.24253,0.592597,1.11899,0.9872,2.24187,1.55838,1.04504,2.09957,1.63641,1.47818,1151.37
2.00665e-08,2.73701,6.07273e-15,7.59385e-15,4.33338e-16,3.72946e-23,5.77377e-16,3.77364e-18,7.4183e-20,5.67164e-41,501.128
1.28729e-40,2.73701,1.78348e-42,1.60911e-64,1.74066e-78,5.41274e-62,9.08615e-59,7.04405e-86,2.16864e-93,1.56482e-147,503.661
5.32839e-25,2.73701,2.24646e-42,1.6639e-44,6.23115e-50,2.20293e-46,6.91952e-43,1.70018e-55,5.42362e-61,1.50034e-101,502.92
5.08376e-06,2.73701,8.14226e-12,2.0185e-11,6.36273e-12,3.50567e-18,1.07401e-11,2.5073e-13,7.51236e-15,3.57647e-31,502.779
2.49791e-54,2.73701,1.12506e-42,2.54147e-78,1.36411e-101,1.80937e-75,1.19484e-72,1.66378e-110,7.10089e-120,1.26858e-185,507.404
0.000221451,2.737,3.22518e-06,5.14262e-06,1.12284e-05,6.91892e-08,6.60276e-05,1.31869e-06,1.94576e-06,3.59923e-14,502.591
3.36837e-08,2.73701,9.43102e-12,1.10676e-11,5.49001e-12,8.4976e-20,2.12927e-12,1.79306e-13,5.68847e-14,6.1994e-33,505.983
0.512216,1.52415,0.319842,0.403095,1.43798,0.13977,2.54281,1.12241,1.00156,0.0846016,961.393
1.17105e-17,2.73701,1.90979e-30,1.26539e-30,4.64826e-34,3.63663e-39,2.11095e-35,4.47582e-38,1.02073e-41,6.60361e-77,499.99
0.203544,1.65254,0.420601,0.421792,1.56836,0.13816,1.96174,0.818362,1.11137,0.0512009,1039.35
6.26588,2.28268e-06,4.49382e-07,1.34601e-08,0.000184522,0.000421654,7.50374e-05,4.4897,0.000120357,0.131417,509.495
