sfr_eff,uox_eff,bias,lwr_fr,fr_fr,fr_start,excess,max_excess,waste_U,waste_Np,waste_Pu,waste_Am,waste_Cm
0.99,0.999,-0.04389291212861455,1,12,25,-1650607.3253978242,0.0,1499627097.704034,134689.93133489238,75107.83301832757,123699.1346600865,26255.56080574136
0.999,0.999,-0.04850768643618904,2,12,29,-1705590.6587311572,0.0,1777931516.3726614,156865.72551285557,7242.754353975549,105624.33967407169,30578.36286440014
0.999,0.9,0.07781035638529862,1,14,32,380659.341268842,8406.781740583072,1746949101.9371233,152640.0149318363,305864.78128181223,138835.85192174857,29754.63090457368
0.9,0.99,0.037443261670755096,3,13,34,-235307.3253978247,1000.0,2087431198.7119844,181797.41788646745,353409.7450564838,107379.78243638118,35438.381416773256
0.999,0.999,-0.09285368809460347,3,13,32,-2413373.992064491,0.0,1813720577.2806447,158996.95345380288,5880.229687385982,93876.78151736804,30993.81028678679
0.999,0.99,-0.07749005098342472,2,11,35,-2178640.658731158,0.0,1731688003.9630737,152382.79777388528,33788.359200086954,102595.13847036127,29704.49069985357
0.9,0.9,-0.01924086489031296,3,10,22,-1194940.6587311581,300.0,1982709289.7826533,171178.02348577452,641992.0032749001,101878.3287817564,33368.30719040588
0.99,0.999,0.08896429843445472,4,12,24,618592.6746021755,11450.672970693966,2252764717.2429175,196238.32445433526,29804.761743804716,108369.99565384179,38253.39584825213
0.9,0.9,0.07769222625209471,4,10,27,429609.34126884193,8234.006304027338,2253370535.359822,193996.86057577623,638633.1549815795,107442.23234761304,37816.4597642103
0.9,0.9,0.040338465213800884,4,11,34,-187923.99206449132,1000.0,2176336603.1267166,187731.7853361662,613652.2416380947,103578.02136690858,36595.18760024163
0.9,0.999,0.09453291728038052,4,13,32,709326.0079355086,13140.115073916386,2279194723.621157,197469.29231665673,262078.00780648566,108768.46607263389,38493.35254908943
0.999,0.999,0.07377023486654816,4,12,35,369176.0079355089,7006.781740583072,2211162943.3407545,193666.15280149545,6316.864917396114,106733.46394900618,37751.99378675724
0.999,0.999,-0.08236042813881235,2,10,25,-2256823.992064492,0.0,1706333223.8544884,150968.10336589464,7048.534103673616,102357.53585185106,29428.719566240074
0.99,0.999,0.022738598845861532,2,11,26,-494590.6587311581,1000.0,1929960815.5452852,168513.98856886142,48799.74575155022,113989.17675904116,32848.99791423055
0.999,0.99,-0.037691857867358715,1,10,23,-1558523.9920644904,262.66666666666606,1505891545.6645133,134873.657879528,33707.683562480364,125065.45790340196,26291.37523831589
0.9,0.99,-0.09829728482705719,1,13,23,-2549907.325397824,0.0,1421463704.1210132,127138.77026665483,705486.7029135685,116421.84711705282,24783.58761059485
0.99,0.99,0.04593295186278612,4,14,22,-89240.65873115786,1060.888673084406,2155891415.88679,188889.26258625378,61452.670164933035,103951.75276357154,36820.81852914452
0.999,0.999,-0.0027310984083818435,2,12,27,-940857.3253978249,542.5253013333349,1885144669.9507005,164325.02330598154,7601.147171205524,110761.97783925528,32032.428842714577
0.999,0.9,0.07517204591858134,2,13,32,365609.3412688421,7190.115073916386,2047795895.0143852,177534.9619986901,351064.5706237161,119208.85604928949,34607.48657085431
0.99,0.9,-0.040203306438927514,3,13,24,-1548073.9920644916,0.0,1933032599.8973703,167981.18157457653,357263.9882389776,99349.22862985353,32745.136056870484
0.9,0.999,-0.08850437949061073,1,11,31,-2385740.6587311584,0.0,1442199425.516263,128241.12954816349,695179.0586243173,118016.09938472002,24998.474208713942
0.9,0.9,0.028297051437936926,4,12,20,-384807.32539782464,1000.0,2161709947.500076,185435.20350340026,606250.3505155235,102315.3065777631,36147.50718821732
0.9,0.999,0.04227391034255451,3,13,36,-155990.65873115807,1000.0,2074084644.9831417,182697.677968245,321969.3134065808,107826.00964701049,35613.872138936174
0.9,0.999,0.0386993975645879,3,13,24,-219740.65873115783,1000.0,2070989073.3558333,181852.5358535993,323639.3194255162,107587.46800437635,35449.1257472749
0.9,0.99,0.01808911459540527,4,13,24,-553190.6587311579,1000.0,2104522873.3061898,183818.40989946076,275950.24761801335,101219.56238911184,35832.3401793856
0.99,0.99,0.03420879807532673,4,14,23,-286390.6587311579,1000.0,2141792985.9491262,186666.171372546,60788.43908303525,102784.48028808243,36387.463890384905
0.999,0.999,-0.08305381790567919,3,10,32,-2261357.325397825,0.0,1831985490.9517615,160264.666625555,5988.74544547766,95189.08838384815,31240.92987423658
0.9,0.999,-0.010786257745057592,3,11,26,-1069240.6587311581,300.0,1980317785.0515177,172666.2085228069,311009.7819167813,102487.11654558581,33658.40409922981
0.999,0.9,0.007738066196623067,1,10,35,-779757.3253978246,1000.0,1612811603.5150812,141616.42213480384,283992.08052494866,130783.81631363479,27605.764926903674
0.999,0.9,-0.00880942417720025,4,14,34,-1016457.3253978245,310.0558000524288,2074487713.3156924,178968.029062405,351475.73881265026,98321.19790165348,34886.83914797117
0.9,0.99,0.01999768573408138,2,11,28,-545723.9920644914,1000.0,1920390058.2091208,168073.04485356217,486603.3484178524,113671.05471768831,32763.04327445734
0.999,0.999,0.010850399341551006,2,10,26,-694323.9920644913,1000.0,1899941082.2539523,166290.89735462805,7773.986271922126,112821.9042831547,32415.64327536807
0.9,0.999,-0.0018190258246489621,2,14,29,-925140.6587311575,542.5253013333349,1901454506.3993137,164912.9482552219,438278.15767533734,110613.4439183516,32147.03502820297
0.99,0.99,0.002970197811641803,4,13,25,-801423.9920644911,1000.0,2072488865.3128417,181246.23824672253,59039.13274953349,99802.21088028244,35330.93811791058
0.9,0.99,0.05416344188667738,4,11,21,40926.007935508926,1452.7136915301962,2158202660.6001368,189936.50390123294,289516.1249773923,104977.73268954414,37024.96079687948
0.999,0.999,-0.018719772689539282,1,11,21,-1239757.3253978249,300.0,1554938127.7932436,137905.14590039125,10175.17780100846,127197.7518810125,26882.31338250263
0.9,0.99,0.05663830015862609,3,11,29,72842.67460217515,1912.2406684297603,2116397331.0380552,184718.6699780962,364738.72190430964,109612.83929064692,36007.8309009366
0.9,0.9,-0.052455584979230245,1,10,28,-1790323.9920644914,0.0,1517956438.0181563,133201.74629953576,985136.9422273975,123097.41722598062,25965.46389724375
0.99,0.9,-0.04118668355820148,3,12,23,-1560957.3253978249,0.0,1930260019.9564576,167779.0823732866,357000.3838173142,99381.9484997135,32705.74018061135
0.99,0.999,-0.07004601858247639,3,13,36,-2040907.3253978244,0.0,1838536599.5255423,163002.19217024394,31592.816536463302,96197.22857172105,31774.564925376224
0.999,0.99,0.07168667330742493,4,12,35,331092.6746021755,5880.584042061411,2216093110.4662814,193317.0723595189,40246.73057126131,106511.6662302827,37683.9463634676
0.999,0.999,-0.041737195968072974,2,11,37,-1583957.325397825,0.0,1779760144.5116992,158243.67461237602,7295.811600721364,106482.3672179584,30846.971111587984
0.9,0.9,0.09800134534175531,1,13,27,708409.3412688423,14623.4484072497,1784068415.4486434,154954.96941923857,1131249.4070901196,141852.890289776,30205.892759889008
0.999,0.9,-0.001206333366693263,2,11,26,-912440.6587311579,542.5253013333349,1910597589.0606241,164490.37718889106,325348.0098913511,111137.57302329302,32064.66183061656
0.99,0.9,-0.044994771985332506,2,11,25,-1640273.992064491,0.0,1806876440.437608,157288.29656134002,349359.61690125207,106408.22140907461,30660.73605850837
0.999,0.999,0.07446163828467575,2,12,31,351342.67460217536,6584.006304027338,2009533622.4210055,177185.88156926938,8176.41779500218,119276.94182121423,34539.43915001207
0.99,0.9,0.044762097454036476,4,12,20,-116890.65873115789,1060.888673084406,2180010713.974549,188338.0829399882,392292.09393605916,103932.36280718492,36713.375229010744
0.99,0.99,-0.07142709745512735,1,13,25,-2103523.992064492,0.0,1469874347.2238317,131419.59880371587,95491.4343179468,119907.98792463682,25618.063898761353
0.9,0.999,-0.07119318131149076,2,14,37,-2063523.9920644916,0.0,1734682052.9625432,154036.33669489718,404720.91902279493,102950.26214628942,30026.820596787908
0.99,0.99,0.0019299745547044916,2,12,33,-849807.3253978245,1000.0,1879328351.8932757,165372.2646188165,76200.53397647917,111208.19079379292,32236.571110031397
0.9,0.999,0.024923110920732516,4,12,28,-442240.65873115783,1000.0,2124762910.3330183,184939.14183732538,246154.4452352091,101923.83522454274,36050.808221130865
0.999,0.9,0.09171050092238478,3,12,37,654276.0079355089,12990.529056235915,2220133122.4547715,191093.9811392874,376173.95812565857,112973.2786433053,37250.59172343611
0.99,0.99,0.03773162934092561,3,12,23,-232973.9920644914,1000.0,2068892635.2142704,181558.57337584725,67584.77996129495,107601.6371676559,35391.822653920266
0.9,0.9,0.0578399642275384,2,11,32,85876.00793550877,1711.1255996889668,2006467442.2607183,174429.98336091288,807806.2686158849,117674.01199231655,34002.22265382122
0.9,0.99,0.0596875043434941,3,13,32,125242.67460217548,2323.4484072497,2125698469.9780252,185563.8120921969,360676.627951891,109596.84909238818,36172.57729249216
0.9,0.999,0.004790874733819631,1,11,31,-826090.6587311581,1000.0,1592942571.9621606,141634.79479730155,765146.5077810312,130105.94675167388,27609.346371727504
0.999,0.9,-0.050790922663796395,2,12,22,-1733823.992064491,0.0,1789721603.9793382,156498.272410895,309521.88947868743,105585.48849520765,30506.733996777075
0.999,0.9,-0.007727139224723387,4,12,28,-999990.6587311578,300.0,2071911351.6484087,178857.79313446427,351309.05373124965,98690.63327726294,34865.350488200165
0.99,0.99,0.09294889368985354,1,10,21,625842.6746021754,12606.781740583072,1732549339.3016486,153172.82192257204,113883.4228054492,142050.14853489195,29858.492761241832
0.9,0.99,0.016815565487700204,1,12,26,-628390.6587311581,1000.0,1616562148.6131377,143453.68760694077,795979.25183847,131388.1512686224,27963.909257678202
0.9,0.999,-0.09444077336961805,3,14,39,-2439807.3253978244,0.0,1793634194.6959052,159015.3261085017,277237.50325826334,93566.56905513266,30997.39173008962
0.9,0.99,-0.054075894358791704,2,12,23,-1790857.3253978249,0.0,1774792435.485999,155983.8380865076,447588.0876053722,105143.64282907122,30406.4535856825
0.99,0.9,0.04678395571210145,2,11,29,-94190.65873115798,1000.0,1987529605.7444694,172445.73665742422,382912.4827729682,116553.55728338899,33615.42677783608
0.99,0.99,0.035405732860227024,2,10,26,-293040.65873115783,1000.0,1929275769.3354683,170185.900140282,79644.9877039672,115547.13835649363,33174.909253631864
0.999,0.99,-0.06170546102164503,2,14,27,-1917740.6587311586,0.0,1763506550.5931911,155046.83269883104,34349.56293458022,104094.67364350267,30223.799977594692
0.999,0.999,0.024707200742392105,3,14,36,-455323.99206449115,1000.0,2049339969.0217936,179776.42587701857,6619.973603424377,105904.04726456899,35044.422654851696
0.999,0.9,-0.0691907613094584,3,10,36,-2027990.6587311586,0.0,1854611495.1167305,162726.60234132287,320375.2803205172,96587.00717419613,31720.843274180545
0.999,0.99,0.08579999063912133,2,10,24,543759.3412688422,9790.529056235915,2047673492.914531,178288.24084577995,39668.58962766596,121224.71053210483,34754.32574715685
0.999,0.99,-0.008462652881003896,2,11,30,-1035207.3253978248,310.0558000524288,1864081992.8799555,163351.27260649172,36251.05658461108,110241.51930227937,31842.612347549013
0.9,0.999,0.07019753926353345,1,12,39,250342.67460217542,6356.781740583072,1666631927.4426816,151188.57522135318,808142.0289451821,138115.70292200684,29471.69688569943
0.999,0.999,-0.0027394455826197373,3,14,30,-924557.3253978248,542.5253013333349,2002945030.729712,174650.45522630648,6446.93432566886,103013.6636256516,34045.199975217125
0.999,0.99,0.0755325205292354,3,12,33,386742.67460217525,7163.917375394725,2158671868.392674,188117.61108998666,40018.52271578611,111352.69437855373,36670.39791061505
0.99,0.999,-0.059531533175894394,3,12,37,-1858707.3253978244,0.0,1856804288.6225963,164802.71232713875,32035.38674851922,97351.28515968636,32125.546368404004
0.99,0.99,0.06540529714296173,4,13,31,231676.00793550853,4656.781740583072,2208907946.407834,192288.20369838792,62546.066281912776,105804.73311457128,37483.3855388708
0.999,0.999,0.09178295773284204,2,11,34,655042.6746021754,12390.115073916386,2059943034.3833964,180107.1336607293,8343.319684409065,121538.27999095549,35108.88863414221
0.9,0.9,-0.037927747445472115,2,12,32,-1521873.9920644911,262.66666666666606,1818206963.212693,158941.83548099114,731632.78880882,106834.04837338455,30983.06595517747
0.999,0.9,0.09030762129987252,2,14,24,622092.6746021751,11610.90745067544,2080513125.2522564,180033.64303274118,356025.5245514892,121053.96958352075,35094.56285913727
0.999,0.999,-0.040470509329214414,2,10,27,-1563440.658731157,0.0,1787612704.7196975,157802.73090039953,7365.55066960753,106970.26267327949,30761.016472462485
0.9,0.99,0.0684492577824127,2,12,20,258042.67460217536,4790.115073916386,2008477992.342418,176046.77697688044,507912.5381726572,118918.23309333409,34317.38966499748
0.9,0.9,0.08443556908498454,4,14,32,547142.6746021751,10147.25070872804,2283188773.2521944,195687.14480472816,636626.4453945849,107685.99477900818,38145.95254746723
0.99,0.9,-0.09864771442459577,3,10,39,-2509623.992064492,0.0,1793533612.1334968,157747.61292793148,335784.66354561056,93569.34336148392,30750.27214092073
0.99,0.999,0.0057552887156408356,4,13,36,-756290.6587311581,1000.0,2071929982.1512167,181834.16319923516,27118.358283625064,99971.8417612325,35445.54430403663
0.9,0.9,0.000457445483182245,3,12,20,-854207.3253978245,1000.0,2018578865.8674338,175091.39892878753,650935.0419110684,103699.44276531281,34131.154612491795
0.9,0.999,-0.057098834024313594,4,14,24,-1813673.9920644914,0.0,1939066481.3681517,170314.50872578335,224811.09454181523,93691.85544147296,33199.97935726409
0.99,0.99,0.0816846884429136,1,12,24,439309.34126884205,8890.115073916386,1710424689.8756747,152162.32591644718,111811.22057876717,139930.03164710634,29661.51338000796
0.999,0.9,0.07609490708920441,3,13,34,396159.34126884193,6763.917375394725,2185735398.3532186,188393.2009039519,370843.26329124277,111238.65859689814,36724.11955889505
0.9,0.9,-0.05240819644006922,3,11,20,-1746223.9920644914,0.0,1911265496.134648,165592.73646857735,619030.4264370186,98379.05760807508,32279.548428380174
0.999,0.99,-0.003199164356161549,1,11,37,-974390.6587311579,542.5253013333349,1574461989.980336,140275.2183511144,34924.511217732106,128909.42542865503,27344.319567577113
0.9,0.99,-0.08644370211872968,1,13,35,-2356973.992064491,0.0,1452205663.052123,129361.86148266186,710230.2505759529,117808.29978962493,25216.942249802694
0.9,0.99,0.02698356719140929,2,12,33,-429557.32539782464,1000.0,1924593194.312202,169671.465808901,483078.56653323583,114051.81367994577,33074.628841174475
0.99,0.999,0.030446704917647727,4,10,29,-349973.9920644913,1000.0,2133852787.3473892,185618.93005979247,28414.167242946645,102712.99476586569,36183.32162308428
0.99,0.999,0.09592218444066267,4,10,38,734659.3412688423,14117.339637360652,2276509283.5021996,197469.29231704673,30075.13874119128,109150.26383353784,38493.35254916521
0.9,0.9,-0.009404152912303204,4,13,37,-1032123.9920644909,310.0558000524288,2078229611.6913614,178784.3025158246,581286.6478090838,98361.87011017931,34851.02471501706
0.9,0.999,-0.049832574478098926,4,14,34,-1697140.6587311581,0.0,1958426211.869219,171692.45782544353,224763.48977020767,94295.35114468519,33468.58760447921
0.9,0.9,-0.09299039616497629,1,10,20,-2460040.6587311574,0.0,1436296330.6130893,127175.51557043561,945554.3372880947,117950.80217754396,24790.750496106615
0.9,0.9,-0.029181995404393854,2,14,26,-1379390.658731158,262.66666666666606,1858435759.2298734,160301.41192594866,737511.7082658412,107705.33456573331,31248.092759088187
0.99,0.99,0.06060008045798346,1,12,30,89192.67460217528,2305.014778349432,1679874286.031908,149516.66364530512,109328.46428700883,137059.73467491294,29145.78554539587
0.9,0.999,0.028085429163377917,1,12,36,-447107.32539782464,1000.0,1635019874.031552,145309.32572956407,776438.4964069708,132707.471450414,28325.635030935005
0.9,0.999,0.0359236803514113,1,13,20,-318073.9920644913,1000.0,1648246896.6988142,146264.70377202344,789054.0383345155,134216.894024106,28511.87008234251
0.9,0.9,0.03630540727420753,3,13,29,-261690.65873115786,1000.0,2115498850.0866587,181374.84682308038,672183.6876873699,107218.08963899555,35356.00821976022
0.9,0.9,-0.046431218499439944,4,13,28,-1644623.9920644914,0.0,1986914219.110564,172096.65621890046,560091.4687502533,94724.83442456693,33547.3793552196
0.9,0.9,0.047285822206885236,4,10,38,-74173.99206449135,1110.888673084406,2182717590.436165,188687.16337851694,618209.217932762,104253.14512938361,36781.42265162854
0.9,0.999,0.07265773253531393,2,10,39,327709.34126884217,5867.339637360652,2001980739.359062,176671.4472390315,479325.0820050965,119436.07410959472,34439.15873777729
0.9,0.9,-0.012583383098959261,1,10,35,-1135807.3253978246,310.0558000524288,1594081373.2605531,138915.64189946855,1023186.4801442167,128016.92824708259,27079.292762362933
0.99,0.9,-0.053147304017470726,4,13,39,-1750123.9920644911,0.0,1980058941.8110034,171159.6508311364,355995.3188519743,94001.1003689153,33364.72574711442
